Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
11-JUN-2025,M&M,Mah & Mah Ltd.,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"58,663","3,067.50",
11-JUN-2025,M&M,Mah & Mah Ltd.,PI OPPORTUNITIES AIF V LLP,BUY,"3,22,788","3,085.00",
11-JUN-2025,M&M,Mah & Mah Ltd.,PIONEER INVESTMENT FUND,SELL,"3,22,788","3,085.00",
11-JUN-2025,M&M,Mah & Mah Ltd.,SOCIETE GENERALE,BUY,"58,663","3,067.50",
11-JUN-2025,MARKSANS,Marksans Pharma Limited,BANDHAN MUTUAL FUND,BUY,"6,00,000",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED,BUY,"4,00,081",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,ORBIMED ASIA IV MAURITIUS FVCI LIMITED,SELL,"1,02,73,443",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,SOCIETE GENERALE,BUY,"9,20,184",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,SUBHKAM VENTURES I PRIVATE LIMITED,BUY,"5,37,485",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,UNIFI BCAD FUND,BUY,"5,60,000",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,UNIFI BLEND FUND 2,BUY,"30,00,000",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,UNIFI CAPITAL PRIVATE LIMITED,BUY,"5,94,000",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,UNIFI CAPITAL PRIVATE LIMITED -BLENDED RANGOLI,BUY,"32,47,600",249.95,
11-JUN-2025,MARKSANS,Marksans Pharma Limited,UTI MUTUAL FUND,BUY,"4,14,093",249.95,
11-JUN-2025,SCHAEFFLER,Schaeffler India Ltd,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"80,807","4,199.40",
11-JUN-2025,SCHAEFFLER,Schaeffler India Ltd,SOCIETE GENERALE,BUY,"80,807","4,199.40",
11-JUN-2025,UNOMINDA,UNO Minda Limited,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"9,90,228","1,096.60",
11-JUN-2025,UNOMINDA,UNO Minda Limited,SOCIETE GENERALE,BUY,"9,90,228","1,096.60",
11-JUN-2025,WIPRO,Wipro Ltd,AZIM PREMJI TRUST,SELL,"18,05,00,000",258.99,
11-JUN-2025,WIPRO,Wipro Ltd,PRAZIM TRADERS,BUY,"5,95,00,000",258.99,
11-JUN-2025,WIPRO,Wipro Ltd,ZASH TRADERS,BUY,"12,10,00,000",258.99,
12-JUN-2025,ASIANPAINT,Asian Paints Limited,SBI MUTUAL FUND,BUY,"3,50,00,000","2,201.00",
12-JUN-2025,ASIANPAINT,Asian Paints Limited,SIDDHANT COMMERCIALS PRIVATE LIMITED,SELL,"3,50,00,000","2,201.00",
12-JUN-2025,BAJFINANCE,Bajaj Finance Limited,NEW HORIZON OPPORTUNITIES MASTER FUND,BUY,"1,75,000","9,519.00",
12-JUN-2025,BAJFINANCE,Bajaj Finance Limited,NEW HORIZON OPPORTUNITIES MASTER FUND,SELL,"1,75,000","9,519.00",
12-JUN-2025,ETERNAL,ETERNAL LIMITED,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"60,93,605",257.07,
12-JUN-2025,ETERNAL,ETERNAL LIMITED,SOCIETE GENERALE,BUY,"60,93,605",257.07,
12-JUN-2025,SCHAEFFLER,Schaeffler India Ltd,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"79,559","4,188.40",
12-JUN-2025,SCHAEFFLER,Schaeffler India Ltd,SOCIETE GENERALE,BUY,"79,559","4,188.40",
13-JUN-2025,BAJFINANCE,Bajaj Finance Limited,NEW HORIZON OPPORTUNITIES MASTER FUND,BUY,"1,48,000","9,419.50",
13-JUN-2025,BAJFINANCE,Bajaj Finance Limited,NEW HORIZON OPPORTUNITIES MASTER FUND,SELL,"1,48,000","9,419.50",
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,AIMCO AS A TRUSTEE OF THE GOVERNMENT OF THE PROVINCE OF ALBERTA,BUY,"6,858",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED,BUY,"5,00,000",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,BANDHAN MUTUAL FUND,BUY,"1,80,000",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,BNP PARIBAS FINANCIAL MARKETS,BUY,"4,00,000",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,BUY,"2,80,000",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,GHISALLO MASTER FUND LP,BUY,"4,00,000",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,GRANDEUR PEAK GLOBAL TRUST GRANDEUR PEAK GLOBAL STALWARTS FUND,BUY,"8,081",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,GRANDEUR PEAK GLOBAL TRUST GRANDEUR PEAK INTERNATIONAL STALWARTS FUND,BUY,"1,38,741",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,GRANDEUR PEAK INTERNATIONAL STALWARTS L.P.,BUY,"15,430",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,HSBC MUTUAL FUND,BUY,"10,00,000",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,BUY,"19,00,000",662.00,
13-JUN-2025,JUBLFOOD,Jubilant Foodworks Limite,INVESCO MUTUAL FUND,BUY,"2,80,000",662.00,
